Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Predicted_Heating_Oil
633,4,88,3,39.7,7,178.24651370115902
634,7,73,7,36.2,7,171.20301317534646
635,8,49,9,62.0,2,219.83754759621843
636,8,60,1,17.5,6,142.0119850545744
637,6,87,9,17.8,4,118.52360248953275
638,1,70,8,51.3,6,222.2469076650977
639,8,40,7,61.2,5,236.0452582020101
640,1,39,7,33.4,2,202.6010781839078
641,4,80,3,39.0,7,183.7035016027478
642,1,90,10,72.0,2,231.06902716650507
643,7,86,5,62.9,6,208.0379032743739
644,3,46,9,32.8,6,199.53662015027854
645,7,55,8,31.6,2,161.770952063023
646,8,63,9,16.5,5,131.68690261427162
647,5,86,7,35.5,1,147.92195547923683
648,7,71,10,60.1,3,204.33825943118666
649,0,70,10,40.9,3,196.4914552432173
650,6,82,7,20.0,3,124.46010725615321
651,1,58,4,31.9,2,184.72234487648328
652,6,38,10,52.4,7,234.2421219722803
653,3,71,10,68.1,8,250.76803067202326
654,8,84,9,32.9,8,154.18937008219874
655,2,83,4,27.4,3,154.28364291495595
656,2,69,2,19.6,7,164.6756756334158
657,8,73,9,48.1,4,179.599260488698
658,3,62,2,45.4,8,218.4049788648737
659,7,74,1,22.5,4,137.22909055934525
660,2,52,3,45.4,4,217.9184495560417
661,8,45,2,58.4,7,234.5337206208453
662,1,71,6,71.3,1,244.0924696988556
663,1,83,4,27.3,7,170.5528836105456
664,8,73,4,36.5,7,168.88195147168378
665,4,81,5,61.1,7,223.78751781208706
666,1,53,1,18.0,2,163.8157066350852
667,4,78,3,64.4,3,220.7016448007499
668,8,77,4,16.3,6,124.31646877216707
669,6,57,7,18.1,8,157.72177140612445
670,2,79,3,52.3,2,201.7801347354428
671,8,71,10,19.0,1,116.74038565359584
672,6,63,5,24.3,8,165.00912140766303
673,6,38,10,58.4,8,248.67585453715162
674,2,50,8,39.2,2,199.9387602890303
675,6,39,10,45.1,7,219.64648954587383
676,6,68,2,17.5,3,133.33821812884
677,3,68,4,30.1,5,174.41552395848439
678,5,85,3,52.1,8,203.35077504175715
679,4,48,6,24.2,5,175.62616909429636
680,6,65,6,22.9,1,138.39865776027074
681,8,77,2,47.7,8,190.41348813708697
682,3,63,1,32.4,1,171.48604470782846
683,6,44,10,27.4,6,178.94255040632453
684,6,49,6,42.4,1,188.67538643234766
685,6,47,5,18.6,1,145.89059524513868
686,4,62,1,46.3,1,194.58812386532017
687,4,69,2,47.0,8,211.56606115926027
688,6,40,3,59.5,1,229.54137144509303
689,6,46,2,15.4,7,160.54902537579773
690,6,63,8,17.4,7,147.84252308346902
691,3,48,6,44.1,1,204.49574999269316
692,0,39,5,56.0,4,256.048203147332
693,5,61,7,45.4,7,206.54098696152516
694,0,44,9,45.8,7,240.6195780924378
695,6,76,10,33.7,8,169.97328883948987
696,2,51,9,44.4,5,217.9397667195238
697,1,42,8,41.4,2,214.7814618544881
698,1,88,2,45.5,3,188.75409402481444
699,0,74,9,20.8,5,161.86051294529926
700,5,52,2,51.7,5,221.49144853358223
701,2,63,9,63.9,8,253.90300594888402
702,5,63,8,55.6,6,220.57831726789942
703,4,78,10,53.5,3,197.75116734735514
704,8,79,10,22.1,6,131.4706261657598
705,2,62,5,47.1,7,221.35939044152127
706,4,61,6,19.2,6,158.33270718290095
707,0,86,5,47.6,5,203.5559613365176
708,1,55,10,58.2,7,250.3876032087917
709,5,74,2,67.8,7,239.4485599717479
710,8,63,10,37.6,7,177.3472343553878
711,3,87,8,57.1,3,201.52485273114863
712,1,61,8,22.2,2,162.52898966824284
713,6,73,5,19.7,1,125.94240683191501
714,2,83,9,70.5,4,236.86127197694572
715,6,74,10,68.7,1,215.65166875348194
716,5,84,7,72.6,1,219.48938968852033
717,1,84,8,56.7,8,226.8271539575319
718,2,70,1,69.0,7,257.2139296470033
719,3,87,4,17.4,4,131.27163551651813
720,6,54,8,35.9,8,193.44084927425453
721,8,85,8,65.3,2,195.9095494964667
722,8,88,9,40.5,2,146.31489517183653
723,5,71,7,20.4,8,154.12057806107714
724,7,66,6,38.0,5,174.60064282563226
725,6,86,4,65.9,2,205.42421218448737
726,3,86,4,16.7,7,140.20044771450586
727,6,51,4,15.7,2,140.5204594521323
728,4,43,1,24.7,8,191.93242077385293
729,3,68,8,15.2,1,132.43564132530867
730,4,54,7,64.6,3,240.02063605964807
731,1,49,9,72.5,5,276.4806294663652
732,4,85,3,44.6,5,183.74901932697554
733,7,42,1,50.4,6,223.14381249393193
734,4,48,5,58.6,3,234.49372176580772
735,5,51,8,69.6,2,244.5750650105829
736,0,69,7,55.5,1,219.60677790627307
737,3,67,5,24.5,6,167.5029670286389
738,4,56,5,61.4,2,229.85842226767704
739,6,64,4,17.5,7,148.56770055883138
740,3,88,9,56.0,3,198.26026953239278
741,8,67,2,58.0,3,202.61445011205748
742,7,52,9,55.8,8,228.34422030031305
743,7,77,10,71.8,7,233.82603223129215
744,0,67,1,25.9,8,189.5619954154123
745,1,43,9,54.4,1,234.9391907159747
746,4,50,9,64.2,3,241.96308142182997
747,4,47,5,69.1,3,255.11618716735666
748,0,76,2,45.1,4,205.22109334189872
749,0,57,9,44.3,5,220.51770253816693
750,1,88,8,17.1,4,136.3237341367763
751,2,42,5,63.3,6,265.67520567895394
752,0,61,6,46.4,5,222.12295185571747
753,0,76,7,31.2,8,189.84602224360046
754,2,83,4,53.1,8,218.35374892896493
755,7,55,1,51.6,2,201.86023578947925
756,0,84,10,18.5,6,151.8470108005803
757,1,73,3,41.6,3,193.76674720261133
758,4,54,7,39.9,3,193.501019032767
759,5,42,3,42.2,3,205.45570402260813
760,1,76,1,65.7,7,249.84113621035783
761,8,71,6,51.8,1,179.89918229555815
762,8,66,8,65.4,8,230.98988678120529
763,7,54,4,56.6,3,214.21968376641732
764,3,50,10,51.8,7,234.72074320752768
765,2,82,7,28.2,3,155.59945187554035
766,0,84,10,54.3,4,213.00536323702855
767,8,89,10,55.3,6,185.5298212642366
768,3,76,10,67.4,5,235.8148002399601
769,4,79,3,64.5,2,216.9096428928813
770,7,54,8,48.6,2,194.6354219453301
771,1,47,1,62.0,5,261.1664404639078
772,5,73,7,15.1,4,129.91111359635542
773,5,61,7,68.5,2,234.38008381843915
774,1,56,7,18.1,6,171.92133103575944
775,6,48,7,67.2,7,254.68484644875167
776,6,53,7,16.1,6,151.07583813115266
777,5,82,6,22.0,2,129.36329307097216
778,6,84,4,70.5,8,234.582148408855
779,2,61,7,44.6,3,204.27228461226127
780,6,66,10,48.3,4,193.40622836128728
781,5,76,7,48.1,2,183.25522807396604
782,2,75,5,30.6,6,176.1401560527492
783,5,90,4,22.3,7,139.51193405326234
784,0,64,9,29.1,5,185.96180799320157
785,6,49,3,31.3,6,184.47473221728188
786,6,51,5,55.4,2,214.94491638830584
787,2,57,7,39.9,8,214.47515616986718
788,5,61,6,31.4,6,177.38611162048556
789,7,50,3,69.9,7,255.53600973440854
790,8,61,10,32.2,7,168.87079311356015
791,8,49,7,36.5,5,181.90336385836517
792,4,84,2,16.4,2,122.43015088764545
793,4,79,1,25.9,5,154.30311166303846
794,1,45,3,21.0,5,184.9496030502441
795,7,49,4,42.2,3,191.3335338875894
796,3,57,1,69.6,4,256.0297584644733
797,3,41,3,25.3,7,194.8548875807085
798,3,89,4,62.5,6,220.7853148291656
799,5,40,9,28.6,2,176.32644457537097
800,3,42,6,68.5,8,277.4658147946847
801,0,70,6,16.0,1,144.7120783291833
802,3,65,1,62.4,7,245.09428886493902
803,1,46,10,69.0,1,259.5499173977864
804,4,46,5,55.6,3,230.53740525533695
805,2,47,9,25.1,8,194.37837135508377
806,5,71,3,15.0,2,126.53353164340099
807,8,59,1,72.8,4,240.74327063515983
808,0,53,5,40.1,4,214.24550097601568
809,8,55,5,53.1,2,199.37765881967934
810,3,46,5,70.4,8,278.0025077279129
811,6,44,1,52.2,8,235.03080439182875
812,1,57,5,35.6,3,195.32527128064564
813,7,68,4,16.8,8,143.07117649440139
814,7,75,6,34.2,6,162.95492208736587
815,3,40,10,15.4,5,168.36787366095004
816,3,87,4,40.4,8,187.12318047127144
817,5,82,4,43.9,2,171.30131056797947
818,0,69,9,46.6,6,217.819873053178
819,3,54,2,17.7,6,166.7437220657394
820,6,65,10,67.9,6,237.43434150885602
821,8,89,3,71.5,2,205.92855788679444
822,1,59,7,45.2,8,226.68715516136777
823,6,62,8,60.3,2,213.81956867593976
824,3,88,1,49.9,4,192.67255720351022
825,4,60,7,64.4,2,231.42902005104662
826,0,69,7,57.4,4,232.58547219470145
827,7,87,8,55.2,3,182.25083553157324
828,1,87,4,64.0,8,239.41886622323955
829,0,84,4,23.9,1,148.42582573386514
830,7,73,6,71.6,2,222.5536889421523
831,6,59,3,28.2,7,173.30046149046527
832,2,73,1,31.3,6,180.53612381653875
833,4,40,4,59.2,1,236.47820875227777
834,6,56,6,70.9,4,245.82369191360942
835,7,68,9,54.0,4,198.86972857607634
836,1,49,10,69.8,6,274.1829702183799
837,3,42,5,23.7,7,190.30267206789867
838,5,80,6,30.8,8,166.43144757521435
839,8,71,6,25.5,8,152.30009393646003
840,8,86,8,65.8,3,199.13774318344923
841,8,42,6,25.0,5,166.51881042867333
842,2,58,7,19.2,2,155.84163624117653
843,1,84,1,70.8,4,243.27078144015246
844,4,67,7,35.9,7,187.49120463554115
845,8,80,10,15.3,5,114.68326565524019
846,5,45,7,17.6,4,158.33332851033967
847,8,79,3,43.4,7,177.14173152484682
848,8,60,5,45.6,5,190.41793273431338
849,3,81,4,68.3,6,238.48430721151254
850,1,60,1,27.1,6,187.5597579410248
851,6,39,8,56.6,3,229.4636169277514
852,8,86,10,50.7,7,182.5404287045364
853,0,67,4,28.6,8,193.60931675312492
854,0,51,3,31.5,6,206.7009475553798
855,0,59,2,63.7,3,251.51627420510033
856,5,82,10,53.9,4,194.32636711813038
857,6,47,10,23.1,6,168.30323449038886
858,6,44,7,70.4,2,248.4322545489489
859,2,43,5,52.4,5,241.165965419033
860,6,63,8,62.9,7,233.53655444877626
861,3,48,8,59.3,5,244.96501024716076
862,8,89,10,70.4,8,220.23578083864857
863,1,61,5,19.9,1,156.10160171594387
864,1,57,2,32.5,7,203.0582787669569
865,4,89,8,50.3,5,189.36693844805774
866,4,70,1,52.9,3,206.5099507346087
867,4,55,8,68.8,8,262.4050986583678
868,3,78,6,23.9,7,159.84430020010174
869,5,58,5,50.6,8,222.70064971157473
870,6,71,5,61.3,6,221.6521785948885
871,5,63,9,32.2,4,169.89432000252367
872,5,70,7,68.5,3,229.89122723815444
873,8,41,6,29.8,8,185.80624180268723
874,4,73,8,47.6,6,200.96593409156284
875,1,47,4,45.4,2,219.4641632108548
876,5,69,9,60.6,6,224.5677859186957
877,4,48,5,50.1,8,234.15205035798135
878,5,77,6,40.1,5,177.08742780537264
879,3,74,1,35.0,6,182.73383346203846
880,8,77,4,28.1,7,149.67383610448417
881,6,82,10,64.7,7,220.14329433852765
882,1,77,5,41.7,8,205.5426312846539
883,7,50,9,22.7,2,148.89748169853323
884,6,72,10,48.2,3,185.002950883159
885,3,44,1,54.4,8,250.94594090267762
886,1,82,3,15.5,2,133.8546926958624
887,6,66,3,45.9,8,203.8413642076628
888,1,63,2,58.0,7,246.00308582644772
889,2,71,6,45.8,3,198.40908962100113
890,5,60,10,49.1,8,216.45203404231162
891,7,43,6,33.1,8,194.2514701847238
892,2,68,10,57.7,6,231.37863741558593
893,5,73,7,66.2,6,232.41894414112036
894,3,86,2,54.0,3,198.6089159584697
895,3,71,2,53.9,1,204.8575314829779
896,1,75,9,63.9,8,247.66386580667836
897,0,62,2,47.2,4,221.0330783079131
898,8,74,4,50.2,2,178.17030676225406
899,3,46,8,56.4,7,247.46387374012153
900,0,90,1,33.0,2,164.6543535172937
901,7,86,9,46.2,4,168.93476856563885
902,1,69,9,32.3,1,171.296463232968
903,6,54,3,63.3,6,240.5084634593935
904,7,77,5,41.5,4,169.08889359691398
905,6,38,2,35.2,8,207.74883276087223
906,6,77,2,59.9,3,205.57147773271413
907,1,82,4,16.6,1,132.4470561329005
908,1,70,2,68.7,1,241.42634625516683
909,1,54,4,69.0,2,257.9836184894921
910,4,71,2,66.4,7,243.27647593085715
911,4,44,1,20.5,2,164.37475837324072
912,6,80,9,23.1,4,134.43398251765103
913,7,42,9,23.7,7,173.22332830056232
914,3,43,2,37.3,1,197.30708707658044
915,1,41,10,30.9,1,192.0275357968094
916,1,48,2,55.9,3,242.2180892685335
917,1,55,3,18.6,3,165.6934398273024
918,1,75,1,18.5,8,164.92569026534795
919,8,68,10,20.6,4,131.69482345619255
920,8,68,6,53.6,6,201.49713863205963
921,1,52,5,36.6,5,207.71009656764926
922,1,59,7,25.0,5,179.24250979634328
923,7,43,2,51.7,5,221.2659332900538
924,6,40,7,49.5,3,215.5906012239793
925,0,58,6,62.5,8,264.38647657692854
926,3,54,1,28.9,7,191.31699787690525
927,1,73,7,71.2,7,260.66487652184423
928,7,56,1,39.6,2,178.41269243083227
929,4,56,1,35.1,7,197.3762510823724
930,8,45,9,53.1,3,209.59651792803317
931,2,39,3,15.2,7,181.45043168678643
932,1,76,5,15.3,2,137.86765452271598
933,1,54,7,72.1,8,281.58481836797256
934,2,89,4,63.5,5,223.4591756775646
935,5,73,2,36.1,7,180.59216551360527
936,6,48,4,59.3,4,231.443659316995
937,1,51,8,18.6,8,183.01852400870908
938,0,42,1,30.2,6,212.5667032993679
939,2,47,5,26.1,5,188.2452530971301
940,5,83,1,69.8,4,226.53873071669855
941,7,90,10,64.7,8,212.5774611799595
942,3,82,9,54.5,8,216.1838134688665
943,8,81,5,24.6,8,142.48178980526268
944,1,65,1,58.9,6,243.21681212219002
945,1,44,5,25.9,4,191.1998106854386
946,5,52,5,45.6,3,202.69813771669465
947,3,68,8,40.2,6,195.18737762600523
948,1,84,7,15.1,6,142.55742346940914
949,5,90,3,46.9,7,186.18915221135816
950,1,38,6,45.5,8,245.38342415359097
951,1,45,3,63.8,1,253.02481114685816
952,6,65,6,41.0,1,172.48793177592043
953,4,90,7,62.0,3,204.63472500028942
954,1,48,9,30.6,6,201.54712563643506
955,2,71,6,69.4,5,249.12382428563535
956,1,83,2,37.6,3,178.10994862674468
957,5,63,1,34.6,3,174.048541290905
958,2,64,9,49.4,8,225.746999328407
959,6,56,3,66.6,8,251.29663703424222
960,5,69,5,56.0,7,220.4213929001594
961,5,83,9,34.0,3,153.21259877730915
962,8,57,6,16.9,6,141.69301466888334
963,2,39,1,66.2,6,275.06154081501654
964,1,43,7,55.4,3,243.78129681704098
965,6,70,2,43.1,1,173.59220105329624
966,2,43,9,19.8,5,178.3838458380171
967,8,53,7,51.6,1,194.42112020645152
968,5,62,7,56.5,6,223.46622340570883
969,0,80,9,42.0,4,193.57334245796318
970,6,66,6,67.1,3,227.06421000052202
971,4,70,6,53.8,4,209.6087199369069
972,8,73,4,50.4,8,198.19442794393814
973,2,55,7,66.2,1,243.76808393269062
974,5,63,8,21.7,2,144.197872491567
975,2,68,7,18.2,8,164.28957833669304
976,4,42,8,52.5,4,230.18219136953357
977,0,73,7,42.8,7,211.10063014760075
978,0,68,8,29.6,1,171.32807855388828
979,1,47,3,16.3,1,161.87016976836156
980,0,69,10,51.1,8,232.2160087357425
981,4,84,4,59.2,3,205.4805833432795
982,1,52,4,42.7,3,213.27784511524425
983,0,67,7,36.0,6,200.2417075501197
984,1,65,5,72.0,4,260.2385594944694
985,0,84,7,67.3,2,232.26034971065042
986,6,53,2,55.1,5,223.12414258766233
987,4,61,7,72.4,1,242.51576205056102
988,4,50,9,37.3,6,200.70027893397594
989,0,86,3,55.8,3,213.4247586857378
990,3,90,6,40.9,4,172.2985517487569
991,6,38,7,43.3,5,211.87429321132436
992,2,80,8,59.7,1,210.00714724367825
993,1,40,6,54.9,1,239.4594614589925
994,2,84,2,50.3,8,212.9252296972285
995,5,59,7,31.1,6,178.1689957711033
996,4,45,9,38.7,4,201.30477539695568
997,7,51,10,38.9,6,190.74914721755817
998,1,89,4,21.8,7,155.11274622334352
999,3,72,7,50.7,4,205.6543427069705
1000,3,79,6,62.9,5,226.1825659098298
1001,0,85,3,63.5,1,222.50690376107872
1002,1,51,8,30.6,1,183.6852025101392
1003,0,49,9,29.3,1,186.50859763617103
1004,8,61,6,41.8,4,178.9347884763019
1005,5,85,8,34.6,7,165.52841316402774
1006,3,61,6,63.2,3,235.7252946618188
1007,1,57,1,51.6,5,233.11003627606823
1008,7,41,6,18.5,4,155.91420119344477
1009,7,83,1,40.2,1,153.54247092690076
1010,5,80,5,36.5,2,158.71215905499983
1011,8,43,4,52.6,1,205.8115215148739
1012,2,79,8,27.2,7,168.44456896062502
1013,8,55,2,17.9,8,152.92083949705085
1014,6,73,6,66.7,8,236.04952164798655
1015,4,89,1,64.3,7,224.42275181908013
1016,7,86,9,26.1,3,127.94530320404593
1017,6,52,7,54.9,2,212.46442471070128
1018,3,74,2,48.1,6,207.06024129234007
1019,1,44,7,65.0,7,273.5485589865225
1020,1,81,10,36.3,5,180.85471131377304
1021,3,85,4,16.6,2,125.19192520349947
1022,1,82,7,43.1,5,193.85263066915206
1023,6,73,8,68.1,1,216.06043659588127
1024,6,42,1,23.2,1,160.17252480297105
1025,8,57,10,36.3,7,179.98035167041203
1026,1,65,8,71.5,6,264.5258893299979
1027,8,51,2,50.1,2,198.1530006979977
1028,6,58,4,60.6,2,219.1560217215618
1029,8,39,6,15.9,2,142.52050105176232
1030,1,53,1,70.7,3,266.20353293094223
1031,6,88,1,26.7,2,130.93948782033044
1032,1,58,8,46.9,8,230.3898902195869
1033,2,83,1,33.7,4,170.32021005631077
1034,1,90,4,17.1,6,142.28049485276117
1035,5,49,2,31.7,7,192.63134301748795
1036,7,64,3,62.9,8,233.62885751168642
1037,6,90,1,26.3,5,137.89255650414987
1038,6,51,3,52.7,8,229.35217980778032
1039,7,58,8,48.6,5,200.64800534731705
1040,4,55,7,17.8,1,144.7644426233682
1041,6,56,9,64.0,2,225.52367285293622
1042,7,63,7,32.0,3,159.22830896818175
1043,6,45,3,65.3,8,258.1643528585797
1044,4,80,1,33.3,4,164.25982247971362
1045,7,88,6,28.3,7,143.96641340171163
1046,7,43,7,66.9,4,245.03027087706167
1047,1,64,2,45.5,1,202.8133253965597
1048,2,85,3,19.2,7,150.02566662003267
1049,7,90,8,47.3,7,177.36501546451896
1050,7,40,3,45.8,3,206.08193796307648
1051,6,54,10,64.9,6,241.10030231514907
1052,6,41,5,16.3,2,149.77374799191006
1053,0,52,8,27.0,8,201.91593714674158
1054,0,51,5,45.8,7,236.07489882615104
1055,5,75,2,66.0,5,228.94470524840926
1056,7,78,3,42.2,8,182.78590587765635
1057,8,88,10,70.0,2,201.52882199974337
1058,6,57,9,41.0,4,187.6257326151953
1059,7,76,8,25.3,7,147.78741458649145
1060,2,41,8,43.1,4,221.1730817672074
1061,1,77,3,58.6,1,216.12977710264687
1062,6,90,9,20.7,8,133.97834371358437
1063,5,68,4,18.6,1,132.37511744785712
1064,5,77,8,55.3,5,205.02300511392355
1065,1,41,10,64.2,8,276.6782115997401
1066,3,63,5,17.4,1,141.85150649009626
1067,0,58,8,71.8,6,274.9432391146022
1068,1,77,6,41.3,8,204.4433375010731
1069,1,69,7,19.9,8,170.56830993302097
1070,3,41,7,29.0,7,200.43965456146518
1071,0,55,7,16.9,7,177.56550538856894
1072,3,75,3,70.2,3,238.08993495392974
1073,7,69,10,29.7,4,151.91060630753748
1074,1,51,7,68.9,8,278.098744498418
1075,3,52,9,27.6,7,187.79491909097527
1076,2,55,10,18.2,4,161.72803252992694
1077,3,70,4,26.7,3,160.05133304571183
1078,4,71,2,45.6,8,207.23548232891017
1079,4,42,4,50.0,2,220.59064528149696
1080,6,38,1,43.7,8,224.10354751278243
1081,1,53,2,64.2,4,256.74900952497524
1082,5,80,5,58.5,7,215.8137394415003
1083,1,49,4,63.8,3,255.55803415067797
1084,0,62,10,41.2,7,216.3655113954548
1085,2,75,4,21.2,2,146.24859090403942
1086,7,49,8,32.8,5,178.51279484931484
1087,2,79,6,58.1,3,214.79937125430388
1088,6,38,8,36.8,7,205.55319054183656
1089,5,41,5,51.6,8,238.9816699479718
1090,5,42,3,15.9,8,171.58977419055168
1091,1,38,10,47.1,6,240.74624052145205
1092,4,42,1,61.4,2,243.09905674050594
1093,4,76,8,62.9,2,214.70728720245822
1094,2,63,9,68.2,1,240.06761760387755
1095,2,70,1,23.3,8,174.2766419572288
1096,8,65,2,28.8,7,161.84712156352427
1097,8,66,4,52.0,6,200.86944087158957
1098,0,60,5,37.1,3,199.53348641230187
1099,6,67,6,52.4,4,201.66494705557776
1100,0,65,3,58.9,5,243.31540834248108
1101,7,87,2,37.0,4,153.18228169205724
1102,7,89,6,56.8,5,190.52913341175343
1103,5,66,2,63.4,1,219.13649782695313
1104,1,71,10,19.6,8,167.2716359528122
1105,4,86,1,55.7,8,213.89981804045186
1106,2,58,4,44.7,1,201.77235976042792
1107,5,58,1,62.3,2,227.31949200481625
1108,6,38,1,44.0,1,202.7346179488478
1109,8,56,10,52.4,3,198.61609183254365
1110,0,85,5,54.6,7,223.8534196444628
1111,6,87,1,51.7,5,188.2713023499313
1112,3,69,7,31.0,8,183.6260942552542
1113,0,77,7,36.1,5,188.82742832548723
1114,2,40,4,53.0,3,238.9158538961898
1115,6,51,6,40.9,5,196.690152017441
1116,0,45,2,71.2,2,274.36511908018844
1117,6,47,4,64.7,6,248.72770113736894
1118,3,57,10,26.5,3,168.60897413885215
1119,5,65,4,19.4,6,152.08968847962655
1120,5,60,9,46.5,4,199.36748896577961
1121,7,43,10,55.5,1,213.12159720861519
1122,6,76,1,22.0,7,147.91771699283757
1123,3,47,10,50.0,8,237.00482950107715
1124,7,86,2,69.7,4,215.6159008586572
1125,6,45,6,45.1,1,197.14820556257473
1126,2,84,6,59.1,7,224.98184099563935
1127,2,80,8,39.4,6,187.44152924001395
1128,4,60,7,20.7,3,152.25850297073617
1129,6,41,1,34.8,1,182.86671403972522
1130,3,74,1,32.7,6,178.4020472611548
1131,1,87,5,29.1,6,167.0759379534455
1132,7,55,2,57.9,1,210.24620281112388
1133,3,67,10,44.6,5,200.49589260883369
1134,2,39,7,62.1,8,271.5308645684459
1135,3,66,3,30.0,3,170.0001230204661
1136,8,80,2,56.9,1,183.26592867967946
1137,7,56,5,27.7,2,154.6166486577693
1138,8,42,1,16.1,3,145.21953805203975
1139,7,73,9,50.6,3,185.09819929419504
1140,7,65,5,38.4,4,173.4134355745965
1141,8,63,2,55.2,7,213.2623330121751
1142,3,65,4,18.5,1,142.57533058326413
1143,8,78,5,70.7,3,216.17950777660124
1144,1,72,3,35.4,7,195.47036096105208
1145,4,54,5,52.4,7,230.26889761120992
1146,7,87,9,54.2,1,173.75466909219492
1147,6,46,2,68.0,1,240.81456798582732
1148,7,66,5,70.4,2,226.5680041512004
1149,5,41,10,61.5,2,237.09696173750407
1150,7,73,1,20.0,4,133.36754699937782
1151,3,41,9,44.6,7,229.1285859919089
1152,0,39,3,63.2,7,279.700718874216
1153,2,47,2,68.6,6,272.4603682697843
1154,5,79,3,19.6,7,144.08885011266298
1155,5,40,7,61.4,5,248.19362410339488
1156,5,48,2,23.1,2,161.6140454162593
1157,7,52,5,63.6,5,235.01812211453722
1158,6,87,1,17.0,2,113.51757006629244
1159,8,89,9,27.2,4,126.68579238999624
1160,1,47,4,31.9,7,209.70556527936827
1161,8,70,3,22.2,6,141.7028196448125
1162,8,39,2,18.6,2,148.98940002129063
1163,3,75,8,29.9,8,176.12691254718513
1164,0,67,9,15.6,1,145.46166432781456
1165,8,49,9,55.1,3,209.9756097300466
1166,1,89,1,50.0,8,212.39545153832972
1167,3,82,3,22.4,6,151.5359416841378
1168,2,51,1,63.8,1,244.71127597891206
1169,0,68,8,20.1,7,172.23644257780904
1170,4,46,6,63.9,5,252.09040509588317
1171,4,49,8,29.8,8,194.03458998499468
1172,1,69,1,15.5,7,161.2236318258486
1173,5,49,3,67.3,4,249.93365799482265
1174,7,82,1,45.0,8,185.36358524683135
1175,1,52,10,46.5,5,224.62591277605657
1176,3,88,8,37.8,7,176.86227959387452
1177,2,53,5,31.4,7,199.4125184739923
1178,6,89,4,63.0,7,213.08873937757238
1179,1,78,9,43.0,4,193.22667088627435
1180,2,50,5,19.6,1,160.92880656486727
1181,7,76,6,29.7,1,137.96566483181323
1182,1,89,3,48.5,5,199.47823204841825
1183,6,54,4,68.6,4,243.87762443982695
1184,6,56,10,38.6,8,196.1402708699298
1185,0,60,8,54.5,2,228.1331509930961
1186,5,84,6,46.6,7,189.66783584605062
1187,8,63,9,59.1,4,208.7856958593768
1188,8,71,10,57.8,2,192.94915621367767
1189,8,81,4,39.6,7,167.94508830145188
1190,6,87,6,52.6,3,181.969809342792
1191,2,70,7,57.2,1,214.11382066216262
1192,6,61,6,46.3,7,204.6580771173258
1193,6,66,2,60.6,1,209.93912269355735
1194,7,68,3,25.5,5,150.40230609782049
1195,0,63,1,67.3,8,270.9218258387688
1196,7,89,4,61.2,7,205.7747495489086
1197,4,74,6,37.1,8,187.30218948634814
1198,1,78,9,17.5,5,148.33376635208683
1199,3,81,10,25.0,5,151.72466481000887
1200,6,74,10,27.5,8,159.9901393538766
1201,7,79,10,51.0,5,186.69093701618235
1202,2,62,2,46.7,6,218.51043456821316
1203,5,60,4,45.2,5,201.78220711454694
1204,6,46,9,50.2,1,204.86873192978157
1205,7,54,1,36.5,7,189.93514107228413
1206,3,52,2,69.1,2,252.70988318677422
1207,2,55,8,40.4,5,207.36448635483302
1208,7,56,3,24.3,5,158.30528015449386
1209,1,39,8,15.9,6,181.82957863532604
1210,4,70,3,39.3,3,180.2040312668772
1211,5,64,2,46.7,1,189.3778026416536
1212,1,87,9,63.2,4,223.6487767250975
1213,1,57,2,31.4,8,204.11997566823084
1214,5,82,6,26.3,7,153.12895356371575
1215,0,61,9,16.1,1,151.48487519135648
1216,4,47,7,71.1,5,264.4579199264031
1217,1,84,3,71.5,6,250.16411330304732
1218,6,40,9,68.2,3,250.1180270990923
1219,2,79,4,38.6,4,181.89865787188444
